id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,Без категории,fold
3950683,5,"Огромнейшее спасибо.
Максимально быстро и качественно!!!
Просто сотрудник месяца 
",1,0,1,0,0,0,3
3950754,5,Спасибо Вам большое 🙏 за оперативность👍и качество !!!🤝,0,1,1,1,0,0,3
3950893,5,"Вот это скорость 😁👍
Спасибо! ",1,0,0,0,0,0,2
3951189,5,Шикарный специалист. Спасибо за отличную работу и скорость,1,0,1,1,0,0,3
3951201,5,Ребята молодцы!,0,0,0,0,0,1,0
3951216,5,Спасибо за обратную связь!,0,0,1,1,0,0,3
3951479,5,"оперативно
",1,0,0,0,0,0,0
3951598,5,В первый раз так быстро,1,0,0,0,0,0,1
3951702,5,Быстро !,1,0,0,0,0,0,0
3951714,5,"Доброе утро, спасибо. Только большая просьба, ранее в этом светильнике мы меняли лампочку и т. к. не было лампочки с цоколем 14, мы ставили переходник, верните его пожалуйста. ",0,0,0,0,0,1,2
3951913,5,спасибо! оперативно 👍,1,0,0,0,0,0,2
3952062,5,Оперативно и качественно ,1,1,0,0,0,0,1
3952142,5,"Остановили течь, дали рекомендации что делать дальше. Большое спасибо! ",0,0,0,0,0,1,1
3952250,5,оперативно и вежливо. такого нет в москве,1,0,0,0,0,0,4
3952354,5,"Спасибо за оперативность. Но я так и не поняла. Почему редукторы нам поставили плохие, когда всем меняли?",0,0,1,1,0,0,3
3952439,5,Спасибо большое. Сантехник быстро устранил засор. ,1,0,1,1,1,0,1
3952649,5,Огромное спасибо за оперативность 🙏,0,0,1,1,0,0,1
3952848,5,"приехали быстро , всё сделали чётко. благодарю ",1,0,0,1,0,0,3
3953130,5,вода стала теплее,0,0,0,0,0,1,0
3953192,5,"Спасибо большое мастеру, все быстро  сделал ",1,0,1,1,0,0,4
3953263,5,Спасибо за быструю и качественную работу.,0,0,1,1,0,0,3
3953284,5,Спасибо за оперативность !!!,0,0,1,1,0,0,2
3953366,5,"Всё подробно показали и объяснили, спасибо!)",0,0,0,0,0,1,3
3953612,5,Спасибо за оперативность 🤝,0,0,1,1,0,0,0
3953752,5,Спасибо за разъяснения!,0,0,1,1,0,0,4
3953818,5,"Сантехник объяснил причину проблемы, что для хорошего напора воды нужно менять на смеситель с 40 картриджем, теперь понятно! Спасибо! ",0,0,0,0,0,1,3
3953824,5,Быстро четко ,1,0,0,0,0,0,3
3953899,5, 🙏🙏🙏,0,0,0,0,0,1,3
3954054,5,Огромное спасибо за оперативность!,0,0,1,1,0,0,3
3954582,5,"Отличный мастер, решил профессионально вопрос. Большое спасибо!!!",0,0,1,0,1,0,0
3954839,5,"спасибо вам большое, консультанты помогли с решением проблем, объяснили все очень доступно! спасибо вам огромное 🙏

",0,0,1,1,1,0,4
3955070,5,супер менеджер,0,0,0,1,0,0,1
3955073,5,Отлично спасибо ,0,1,1,1,0,0,0
3955195,5,Спасибо большое за быструю реакцию! Успокоили 💙,0,0,1,1,0,0,3
3858246,1,Кнопка лифта 6 этажа в грузовом лифте до сих пор не работает.,0,0,0,0,0,1,3
3861485,1,Кнопки все вываливаются,0,0,0,0,0,1,4
3862765,1,"БУДЕМ ВЕРИТЬ,ЧТО ДЕЙСТВИТЕЛЬНО ТРАВИЛИ",0,0,0,0,0,1,3
4237692,5,"быстро прислали код.
единственное что смущает  коды легкие слишком.",1,0,0,0,0,0,0
4237302,5,спасибо! быстро и оперативно закрепили светильник. 👍,1,0,0,0,0,0,3
4237239,5,все быстро решили. спасибо,1,0,1,1,0,0,1
4237163,5,"оперативное решение вопроса,спасибо",0,0,0,0,0,1,0
4237053,5,благодарю за оперативное предоставление информации!,0,0,0,0,0,1,1
4236894,5,"всё прекрасно и оперативно, но акт хотелось бы получить",0,0,0,0,0,1,0
4236872,5,"все отлично, большое спасибо!",0,0,0,0,0,1,4
4236740,5,спасибо за оперативность! супер!,0,0,1,1,0,0,2
4236688,5,"быстро, качественно",0,1,0,0,0,0,0
4236610,5,оперативно!,0,0,0,0,0,1,1
4236551,5,спасибо за быстрый ответ. все понятно объяснили,0,0,1,1,0,0,3
4236530,5,молниеносно),0,0,0,0,0,1,1
4236529,5,👍👍👍,0,0,0,0,0,1,2
4236487,5,спасибо за оперативность !!,0,0,1,1,0,0,4
4236469,5,большое спасибо за оперативный ответ,0,0,1,1,0,0,2
4236406,5,"все отлично! сантехник оперативно пришел, при мне все устранил! видно, что спец в своем деле!",1,0,0,0,0,0,2
4236382,5,"оперативно, профессионально. все устранено!!! спасибо!",0,0,0,0,0,1,2
4236262,5,большое спасибо! очень оперативно!,0,0,0,0,0,1,0
4236102,5,мастер молодец 👍,0,0,1,0,0,0,4
4236053,5,большое спасибо!!!!,0,0,0,0,0,1,2
4235894,5,специалист вышел на связь по заявке достаточно быстро. консультация уже не требовалась. муж справился с задачей самостоятельно .,0,0,1,0,0,0,0
4235790,5,добросовестный мастер виктор,0,0,1,0,0,0,4
4235478,5,"к сожалению протечка все равно есть небольшая, нужно менять гайку",0,0,0,0,0,1,4
4235471,5,"батарея опять остыла ((
что-то идёт не так 
почему  заявка закрыты?",0,0,0,0,0,1,3
4235466,5,спасибо большое за оперативность!,0,0,1,1,0,0,1
4235354,5,"всё отлично, сделали в тот де день. спасибо",0,0,1,1,0,0,1
4235110,5,"не понимаю как можно отрапортовать что работа выполнена , когда как скрипела дверь и хлопала так и все осталось без изменений.",0,0,0,1,0,0,3
4234477,5,спасибо за быстрый ответ!,0,0,1,1,0,0,4
4234433,5,благадарю вас за оказанную услугу.,0,0,0,0,0,1,1
4234406,5,"спасибо , антону, за грамотность в своей работе!",0,0,1,1,0,0,3
4234317,5,вопрос не решен!,0,0,0,0,0,1,2
4234285,5,большое спасибо за оперативный ответ!,0,0,1,1,0,0,2
4234223,5,благодарю за оперативность!,0,0,0,0,0,1,0
4234085,5,"спасибо дмитрию. пришел оперативно. 
все сделал.",0,0,1,1,0,0,1
4234019,5,отличный мастер.,0,0,0,0,0,1,3
4233886,5,быстро 👍🏻,1,0,0,0,0,0,0
4233881,5,спасибо 🤝,0,0,1,1,0,0,0
4233872,5,спасибо 👍🏻,0,0,1,1,0,0,0
4233842,5,спасибо за оперативное решение заявки!,0,0,1,1,0,0,4
4233821,5,быстро и четко,1,0,0,0,0,0,4
4233795,5,здравствуйте мне нужны подтверждения оплаты а не квитанции. пришлите пожалуйста,0,0,0,0,0,1,2
4233537,5,вопрос за декабрь сумма более 12 т.р из-за чего такая большая разница?,0,0,0,0,0,1,0
4233528,5,быстро со слов сантехника все сделали,1,0,0,1,0,0,0
4233496,5,мастер пришел быстро. пломбу тоже поставил быстро. спасибо,0,0,1,1,0,0,2
4233386,5,"по самой консультации вопросов нет. а вот то, что при обновлении приложения ""слетают"" настройки - нехорошо",0,0,0,0,0,1,3
4233334,5,а как мне получить схемы от застройщика? я боюсь повредить проводку розеток и выключателей при монтаже,0,0,0,0,0,1,1
